branch,host,compiler,mpi,netcdf,o_g,os,build,u_pass,u_fail,s_pass,s_fail,e_pass,e_fail,nuopc_pass,nuopc_fail,artifacts_hash,modified
develop,gaea,gfortran 8.3.0,mpi 7.7.11,4.6.3 4.4.5,O,Unicos,pass,pending,pending,pending,pending,pending,pending,pending,pending,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/a851439e41932600aafef589932f4c6506af2f6e/develop/gaea/gfortran/8.3.0/O/mpi/7.7.11),2022-03-18 00:35:20 -0400
develop,gaea,gfortran 8.3.0,mpiuni none,4.6.3 4.4.5,O,Unicos,pass,11742,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/ac1872335cb518b5e4ba91d51828d4def5bceec9/develop/gaea/gfortran/8.3.0/O/mpiuni/none),2022-03-18 01:38:53 -0400
develop,gaea,intel 2019.5,mpi 7.7.11,4.6.3 4.4.5,O,Unicos,pass,13254,15,49,0,80,0,47,3,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/02fcec59ba56de47e2384d0bce2f5aba904d326d/develop/gaea/intel/2019.5/O/mpi/7.7.11),2022-03-18 01:49:08 -0400
develop,gaea,intel 2019.5,mpiuni none,4.6.3 4.4.5,O,Unicos,pass,11727,15,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/f3ffb5a7cb2bfd1d5ef19f0f9f3d80a1f8e78bec/develop/gaea/intel/2019.5/O/mpiuni/none),2022-03-18 01:29:56 -0400
develop,hera,gfortran 9.2.0,mpiuni none,N/A N/A,O,Linux,fail,fail,fail,fail,fail,fail,fail,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/db30478dadfc705f79f1517e7ab82c3c7c51e400/develop/hera/gfortran/9.2.0/O/mpiuni/none),2022-03-18 00:13:39 +0000
develop,hera,gfortran 9.2.0,mpiuni none,N/A N/A,g,Linux,fail,fail,fail,fail,fail,fail,fail,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/f4e2de90396f277b0f4043fd1c7af930f62c55ac/develop/hera/gfortran/9.2.0/g/mpiuni/none),2022-03-18 00:26:22 +0000
develop,hera,gfortran 9.2.0,openmpi 3.1.4,N/A N/A,O,Linux,fail,fail,fail,fail,fail,fail,fail,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/5129a4a6222862ce7a9033f8cc046c713b13e924/develop/hera/gfortran/9.2.0/O/openmpi/3.1.4),2022-03-18 00:15:41 +0000
develop,hera,gfortran 9.2.0,openmpi 3.1.4,N/A N/A,g,Linux,fail,fail,fail,fail,fail,fail,fail,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/07b50b5378f6a7f1c5bd5e96091e2aeaddecb7e4/develop/hera/gfortran/9.2.0/g/openmpi/3.1.4),2022-03-18 00:28:47 +0000
develop,hera,gfortran 9.2.0b,intelmpi 2020,N/A N/A,O,Linux,pass,0,8807,0,49,0,80,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/27b95e37729ce03aa882fb6b801268a1f82a0451/develop/hera/gfortran/9.2.0b/O/intelmpi/2020),2022-03-18 00:47:35 +0000
develop,hera,gfortran 9.2.0b,intelmpi 2020,N/A N/A,g,Linux,pass,0,8807,0,49,0,80,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/febedbdf1021f152ea65acc21f90c9508d7eacd5/develop/hera/gfortran/9.2.0b/g/intelmpi/2020),2022-03-18 00:59:09 +0000
develop,hera,intel 18.0.4,intelmpi 2018.4.274,4.7.4 4.5.3,O,Linux,pass,13269,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/f0e01701cf74b26d271d4ef5099505ab0844d777/develop/hera/intel/18.0.4/O/intelmpi/2018.4.274),2022-03-18 01:23:39 +0000
develop,hera,intel 18.0.4,intelmpi 2018.4.274,4.7.4 4.5.3,g,Linux,pass,13269,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/3d2e608fb5b5c98b5dc5767c739f24ba3db67e8f/develop/hera/intel/18.0.4/g/intelmpi/2018.4.274),2022-03-18 01:31:47 +0000
develop,hera,intel 18.0.4,mpiuni none,N/A N/A,O,Linux,fail,fail,fail,fail,fail,fail,fail,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/bfc480728e37ef77d712fc2693fb856aedaed640/develop/hera/intel/18.0.4/O/mpiuni/none),2022-03-18 00:11:37 +0000
develop,hera,intel 18.0.4,mpiuni none,N/A N/A,g,Linux,fail,fail,fail,fail,fail,fail,fail,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/2f3b7b6b324149d6a1031f22e9796619ef59b42e/develop/hera/intel/18.0.4/g/mpiuni/none),2022-03-18 00:25:05 +0000
develop,hera,pgi 18.1,intelmpi 2018.0.4,N/A N/A,O,Linux,fail,fail,fail,fail,fail,fail,fail,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/e8c5eae2f5d4c39827721be0606def28ed95ea26/develop/hera/pgi/18.1/O/intelmpi/2018.0.4),2022-03-18 02:28:27 +0000
develop,hera,pgi 18.1,intelmpi 2018.0.4,N/A N/A,g,Linux,fail,fail,fail,fail,fail,fail,fail,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/0ed4320309949e7d41aee17de75248366d26f69b/develop/hera/pgi/18.1/g/intelmpi/2018.0.4),2022-03-18 02:37:55 +0000
develop,jet,intel 2020.2,mvapich2 2.3,4.7.0 4.4.5,g,Linux,pass,13269,0,49,0,80,0,44,6,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/33a5404c9312293f10c2bfff96f41b373ced2ea1/develop/jet/intel/2020.2/g/mvapich2/2.3),2022-03-18 05:22:48 +0000
