branch,host,compiler,mpi,netcdf,o_g,os,build,u_pass,u_fail,s_pass,s_fail,e_pass,e_fail,nuopc_pass,nuopc_fail,artifacts_hash,modified
develop,cori,intel 19.1.2,mpi 7.7.19,4.6.3 4.4.5,g,Unicos,pass,13666,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/ef359ae544d78408ebca276e8d0bc44d674583d3/develop/cori/intel/19.1.2/g/mpi/7.7.19),2022-07-16 15:10:03 -0700
develop,cori,intel 19.1.2,mpiuni none,4.6.3 4.4.5,O,Unicos,pass,12143,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/0339e495f7e100f6121c9eb40737a4a559688087/develop/cori/intel/19.1.2/O/mpiuni/none),2022-07-17 06:32:23 -0700
develop,cori,intel 19.1.2,mpiuni none,4.6.3 4.4.5,g,Unicos,pass,12143,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/e70cca0e8b44f40f0ffcd559b691afc57dc15154/develop/cori/intel/19.1.2/g/mpiuni/none),2022-07-17 23:14:13 -0700
develop,discover,gfortran 10.1.0,intelmpi 19.1.3.304,N/A N/A,O,Linux,pass,13651,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/5365ae8826161088f6217b83796b268049a3058c/develop/discover/gfortran/10.1.0/O/intelmpi/19.1.3.304),2022-07-18 01:42:13 -0400
develop,discover,gfortran 10.1.0,intelmpi 19.1.3.304,N/A N/A,g,Linux,pass,13651,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/ca216f336a1d3c5fedae38545c3e37e073c80b6f/develop/discover/gfortran/10.1.0/g/intelmpi/19.1.3.304),2022-07-18 01:59:09 -0400
develop,discover,gfortran 8.3.0,intelmpi 19.1.3.304,N/A N/A,O,Linux,pass,13651,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/36e386e3c267bc08f72ac42568e3bf013792c301/develop/discover/gfortran/8.3.0/O/intelmpi/19.1.3.304),2022-07-18 01:40:29 -0400
develop,discover,gfortran 8.3.0,intelmpi 19.1.3.304,N/A N/A,g,Linux,pass,13651,15,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/effe5ee59728eb1192376101dcae6d720fd4391f/develop/discover/gfortran/8.3.0/g/intelmpi/19.1.3.304),2022-07-18 01:56:11 -0400
develop,discover,gfortran 8.3.0,mpiuni none,N/A N/A,O,Linux,pass,12143,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/c346fdba1e1df6de2777497a4f71e7135ef739d7/develop/discover/gfortran/8.3.0/O/mpiuni/none),2022-07-18 01:32:12 -0400
develop,discover,gfortran 8.3.0,mpiuni none,N/A N/A,g,Linux,pass,12143,0,8,0,43,0,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/8a0a9f201254ff08cfc47501466e7db956db2050/develop/discover/gfortran/8.3.0/g/mpiuni/none),2022-07-18 01:47:59 -0400
develop,discover,gfortran 8.3.0,mpt 2.17,N/A N/A,O,Linux,pass,13666,0,49,0,80,0,46,4,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/c346fdba1e1df6de2777497a4f71e7135ef739d7/develop/discover/gfortran/8.3.0/O/mpt/2.17),2022-07-18 01:32:12 -0400
develop,discover,gfortran 8.3.0,mpt 2.17,N/A N/A,g,Linux,pass,13666,0,49,0,80,0,46,4,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/98babea1f54ecd99354a78e43928bcfbbd0936fb/develop/discover/gfortran/8.3.0/g/mpt/2.17),2022-07-18 01:48:24 -0400
develop,discover,intel 19.1.3,intelmpi 19.1.3.304,4.8.0 4.5.4,O,Linux,pass,13666,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/68c8640a7ece25e7080b7b02fd84117c99cf89dc/develop/discover/intel/19.1.3/O/intelmpi/19.1.3.304),2022-07-18 01:56:03 -0400
develop,discover,intel 19.1.3,intelmpi 19.1.3.304,4.8.0 4.5.4,g,Linux,pass,13666,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/4248b77cfeb14c902dc3313754622a4033bfbe99/develop/discover/intel/19.1.3/g/intelmpi/19.1.3.304),2022-07-18 02:03:53 -0400
develop,discover,intel 19.1.3,mpt 2.17,4.8.0 4.5.4,O,Linux,pass,13666,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/8a0a9f201254ff08cfc47501466e7db956db2050/develop/discover/intel/19.1.3/O/mpt/2.17),2022-07-18 01:47:59 -0400
develop,discover,intel 19.1.3,mpt 2.17,4.8.0 4.5.4,g,Linux,pass,13666,0,49,0,80,0,50,0,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/0e5f16bf5fbe6dd23e9517d9763d23911487a2a2/develop/discover/intel/19.1.3/g/mpt/2.17),2022-07-18 01:57:41 -0400
develop,discover,pgi 20.4,mpiuni none,N/A N/A,O,Linux,pass,11516,627,6,2,40,3,0,50,[artifacts](https://github.com/esmf-org/esmf-test-artifacts/tree/8251cd8b84e210d08bc39cc0965590de89cdc346/develop/discover/pgi/20.4/O/mpiuni/none),2022-07-18 03:34:34 -0400
